"date";"fama_french"
2021-06-21;-0,110391567222698
2021-06-22;-0,113184008916989
2021-06-23;-0,11106714907842
2021-06-24;-0,107379725841895
2021-06-25;-0,115078911245592
2021-06-28;-0,119946795644041
2021-06-29;-0,124784078018204
2021-06-30;-0,127055628294376
2021-07-01;-0,133468017134711
2021-07-02;-0,129272707303687
2021-07-05;-0,132555723583432
2021-07-06;-0,142067909798359
2021-07-07;-0,139368442085223
2021-07-08;-0,145910181260872
2021-07-12;-0,138783085518645
2021-07-13;-0,13632715853806
2021-07-14;-0,136537309173484
2021-07-15;-0,14193935410136
2021-07-16;-0,146186396570699
2021-07-19;-0,150962458442564
2021-07-20;-0,147159442743335
2021-07-21;-0,145892159096153
2021-07-22;-0,145440131755789
2021-07-23;-0,149139980382265
2021-07-26;-0,147998303701672
2021-07-27;-0,152747504940047
2021-07-28;-0,145643176443683
2021-07-29;-0,146917039103692
2021-07-30;-0,158129448393347
2021-08-02;-0,15664380127716
2021-08-03;-0,156326632006463
2021-08-04;-0,161060376627107
2021-08-05;-0,163791696114475
2021-08-06;-0,159385482774889
2021-08-09;-0,161198829497599
2021-08-10;-0,164391605441213
2021-08-11;-0,163691406549003
2021-08-12;-0,169973146896826
2021-08-13;-0,172266981334426
2021-08-16;-0,183932161005669
2021-08-17;-0,191335790045862
2021-08-18;-0,1919646068326
2021-08-19;-0,193534322720624
2021-08-20;-0,190563403308087
2021-08-23;-0,192976951770915
2021-08-24;-0,179290695893371
2021-08-25;-0,177554717563313
2021-08-26;-0,18741192862133
2021-08-27;-0,18427768970601
2021-08-30;-0,187408945482065
2021-08-31;-0,189935632692007
2021-09-01;-0,190097842532044
2021-09-02;-0,202663890561258
2021-09-03;-0,202241562656469
2021-09-06;-0,198788398958329
2021-09-08;-0,219322343223463
2021-09-09;-0,212175413926764
2021-09-10;-0,212412662712771
2021-09-13;-0,203199745998667
2021-09-14;-0,206631229066457
2021-09-15;-0,207178619329886
2021-09-16;-0,213107187253537
2021-09-17;-0,218370107264212
2021-09-20;-0,224661809735937
2021-09-21;-0,220310250262568
2021-09-22;-0,213003658487746
2021-09-23;-0,207783805042836
2021-09-24;-0,208250924603662
2021-09-27;-0,208205496173666
2021-09-28;-0,217895370199759
2021-09-29;-0,213925924836738
2021-09-30;-0,213668960571207
2021-10-01;-0,20573046527416
2021-10-04;-0,210512441221739
2021-10-05;-0,209716148824051
2021-10-06;-0,210567732932963
2021-10-07;-0,210938719998373
2021-10-08;-0,203046482213093
2021-10-11;-0,197640740668077
2021-10-13;-0,195616132066425
2021-10-14;-0,198177437110622
2021-10-15;-0,19444136735204
2021-10-18;-0,190457737885268
2021-10-19;-0,198300695906725
2021-10-20;-0,201129559717514
2021-10-21;-0,211755111286182
2021-10-22;-0,218041514703667
2021-10-25;-0,210945929523037
2021-10-26;-0,217606170693433
2021-10-27;-0,219059637655562
2021-10-28;-0,222694031922989
2021-10-29;-0,230261833571791
2021-11-01;-0,22199977260937
2021-11-03;-0,227720677377053
2021-11-04;-0,235843379019118
2021-11-05;-0,233604838571775
2021-11-08;-0,232527006587631
2021-11-09;-0,2283168414941
2021-11-10;-0,225128486471339
2021-11-11;-0,219446888619125
2021-11-12;-0,224540812154635
2021-11-16;-0,231245270641266
2021-11-17;-0,23719332999741
2021-11-18;-0,241712106882108
2021-11-19;-0,239175246652495
2021-11-22;-0,238471877524618
2021-11-23;-0,232901446303126
2021-11-24;-0,229600242213856
2021-11-25;-0,225493395904174
2021-11-26;-0,233511655839753
2021-11-29;-0,235478198609553
2021-11-30;-0,235046721557065
2021-12-01;-0,238945844152086
2021-12-02;-0,226247241144062
2021-12-03;-0,224044147347518
2021-12-06;-0,217234147306701
2021-12-07;-0,218667488240668
2021-12-08;-0,219009971272258
2021-12-09;-0,223028773224571
2021-12-10;-0,216927183468946
2021-12-13;-0,216218629066291
2021-12-14;-0,219146004947286
2021-12-15;-0,221782911541994
2021-12-16;-0,218846274097192
2021-12-17;-0,219329162559683
2021-12-20;-0,226160756314736
2021-12-21;-0,224927892727187
2021-12-22;-0,224945571294316
2021-12-23;-0,226784825911102
2021-12-27;-0,22173144349444
