"date";"SMB";"SMB_acum"
2012-10-09;0,00818662747838639;-0,110807470298684
2012-10-10;-0,0150794672271753;-0,124216019908964
2012-10-11;0,00910812852391429;-0,11623926685911
2012-10-15;0,00588216883555992;-0,111040837016537
2012-10-16;0,00728496722070437;-0,104564798653658
2012-10-17;-0,0170486383927364;-0,119830749605539
2012-10-18;-0,00654366990149469;-0,125590286637566
2012-10-19;0,02097024812443;-0,107253697985944
2012-10-22;-0,0136131633063649;-0,119406799186415
2012-10-23;-0,061291548038737;-0,173379719656666
2012-10-24;0,0216955377173281;-0,155445748186569
2012-10-25;-0,00546271958706224;-0,160059311240287
2012-10-26;0,0178008557870358;-0,145107648170011
2012-10-29;0,00856100955292949;-0,137788906579269
2012-10-30;-0,0112224841753631;-0,147465056931005
2012-10-31;0,0126344541334018;-0,136693743295678
2012-11-01;0,000980233951489495;-0,135847501192323
2012-11-05;-0,0036963792229886;-0,139041736534409
2012-11-06;-0,0327799519812118;-0,167263907068639
2012-11-07;0,0222266370911789;-0,148754984138327
2012-11-08;0,00298195813613755;-0,146216607137432
2012-11-09;0,0151749929586161;-0,133260450162559
2012-11-12;0,0159910001182914;-0,119400417918581
2012-11-13;-0,00153585983423365;-0,120752895446743
2012-11-14;0,0159859775923609;-0,106697270935206
2012-11-16;0,0301296789522858;-0,079782346501283
2012-11-19;-0,0183100553491685;-0,0966315826701265
2012-11-21;-0,00342246944426505;-0,099723333475352
2012-11-22;-0,0108738837402325;-0,109512837281185
2012-11-23;-0,0155969666102571;-0,123401735824973
2012-11-26;0,0268464423125776;-0,0998681910944925
2012-11-27;-0,00556108734557903;-0,10487390270635
2012-11-28;0,0123450931305373;-0,0938234876716856
2012-11-29;-0,0323052282141434;-0,123097726704748
2012-11-30;0,00945638274397242;-0,114805403179409
2012-12-03;-0,0316487186056911;-0,142820677885462
2012-12-04;0,0123373869054093;-0,132245324941218
2012-12-05;0,00331198329711035;-0,129371335951434
2012-12-06;-0,0170255228964029;-0,144194244205458
2012-12-07;-0,0259543029729794;-0,166406086077369
2012-12-10;-0,00777779490371977;-0,172889608572848
2012-12-11;0,00841513215745682;-0,165929365320183
2012-12-12;0,0113196096613432;-0,156488011305619
2012-12-13;-0,00370210518879543;-0,159610781415775
2012-12-14;0,0153918690909937;-0,146675620577845
2012-12-17;-0,000891689954368502;-0,147436521354793
2012-12-18;-0,00359364498677905;-0,150500331825737
2012-12-19;-0,011614569242981;-0,160366904543637
2012-12-20;-0,0244711802348754;-0,180913717353716
2012-12-21;0,00410189781298387;-0,177553909122284
2012-12-26;-0,00491460308254599;-0,181595905215739
2012-12-27;0,0271529785791984;-0,159373796360934
2012-12-28;0,00883751114269304;-0,151944752919434
2013-01-02;-0,0818841231185685;-0,221387013182727
2013-01-03;-0,00859217427240777;-0,228076991656221
2013-01-04;0,0135777587185645;-0,217596007299621
2013-01-07;-0,00972100633149586;-0,225201761466449
2013-01-08;0,0203988822422631;-0,20939674343709
2013-01-09;0,020507492266734;-0,193183453267072
2013-01-10;0,0196146718414725;-0,177358011466635
2013-01-11;0,00825825175578931;-0,170564426820443
2013-01-14;-0,0239447976029596;-0,190425093744923
2013-01-15;0,00371300475525671;-0,187419138268261
2013-01-16;0,0272138225638219;-0,165305706878336
2013-01-17;-0,000898719940471082;-0,166055863283762
2013-01-18;0,0166308213188776;-0,152186687356109
2013-01-21;0,00822881757456118;-0,145210186269078
2013-01-22;0,00630525802712301;-0,139820515934548
2013-01-23;-0,00244025669098402;-0,141919574675986
2013-01-24;-0,00406848627385825;-0,145410663108283
2013-01-28;0,00716706072073359;-0,139285769439488
2013-01-29;-0,00187917323834808;-0,140903200587423
2013-01-30;0,0198320642042432;-0,123865537703813
2013-01-31;0,00281843169391949;-0,121396212567142
2013-02-01;-0,0120091032610934;-0,131947456176011
2013-02-04;0,00548825907298089;-0,127183358926545
2013-02-05;0,00744595948967486;-0,120684401575198
2013-02-06;0,0119586807629978;-0,110168947043711
2013-02-07;0,000535396880618655;-0,109692534273681
2013-02-08;-0,00593456485169419;-0,114976121666981
2013-02-13;0,00539008651457518;-0,110205766395301
2013-02-14;-0,000549032733497379;-0,110694292555627
2013-02-15;0,00832536377982751;-0,103290499029676
2013-02-18;0,00170810832825008;-0,101758822063048
2013-02-19;-0,0107925162436401;-0,111453104566638
2013-02-20;0,0256933231076779;-0,088623382085945
2013-02-21;-0,0191417392796587;-0,106068715691633
2013-02-22;-0,0142842211799694;-0,118837827876388
2013-02-25;0,00381484611234706;-0,115476329789715
2013-02-26;-0,00542548649187147;-0,120275301014181
2013-02-27;-0,0100606173231499;-0,129125874560401
2013-02-28;0,00247853642748697;-0,126967381316743
2013-03-01;0,0319512178798412;-0,0990729259009859
2013-03-04;-0,00634093240818145;-0,104785643582548
2013-03-05;0,0171210824780825;-0,0894586047507617
2013-03-06;-0,017840267822917;-0,105702907105861
2013-03-07;-0,0217073797757856;-0,125115753733695
2013-03-08;0,00887828347093778;-0,117348283391085
2013-03-11;0,0000290028333698178;-0,117322683990424
2013-03-12;-0,0156482116704271;-0,131135005468027
2013-03-13;0,0281027854263295;-0,106717478962246
2013-03-14;0,0163980753088254;-0,0920693649102112
2013-03-15;0,007920516991334;-0,0848780848880297
2013-03-18;0,00387375519927913;-0,0813331266113905
2013-03-19;0,00484277855282245;-0,0768842263797557
2013-03-20;0,0129151077434471;-0,0649620867037747
2013-03-21;-0,00726922774662986;-0,0717590902472586
2013-03-22;0,0098909559168352;-0,0625779003286911
2013-03-25;0,00490485882263181;-0,0579799772725882
