"DT_REFER";"CD_CVM";"DENOM_CIA";"COLUNA_DF";"VL_CONTA"
2010;21148;"CONSTRUTORA TENDA S.A.";"Patrimônio Líquido";1710208
2010;19550;"NATURA COSMETICOS S.A.";"Patrimônio Líquido";1257501
2010;14460;"CYRELA BRAZIL REALTY S.A.EMPREEND E PART";"Patrimônio Líquido";4326480
2010;3336;"CIA. IGUAÇU DE CAFÉ SOLÚVEL";"Patrimônio Líquido";169871
2010;14311;"CIA PARANAENSE DE ENERGIA - COPEL";"Patrimônio Líquido";11030123
2010;20974;"COMPANHIA PROVIDENCIA IND E COMERCIO";"Patrimônio Líquido";697101
2010;11312;"OI S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";11336488
2010;7595;"INEPAR S.A. INDUSTRIA E CONSTRUCOES";"Patrimônio Líquido";597897
2010;2909;"CIA CACIQUE CAFE SOLUVEL";"Patrimônio Líquido";227155
2010;14761;"CIA HERING";"Patrimônio Líquido";528224
2010;15610;"CECRISA REVESTIMENTOS CERAMICOS SA";"Patrimônio Líquido";136336
2010;20362;"POSITIVO TECNOLOGIA S.A.";"Patrimônio Líquido";686310
2010;20656;"BEMATECH IND COM EQUIP ELETRONICOS SA";"Patrimônio Líquido";400830
2010;11223;"TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-675673
2010;4146;"KARSTEN S.A.";"Patrimônio Líquido";108235
2010;20141;"CREMER SA";"Patrimônio Líquido";285781
2010;7544;"TEXTIL RENAUXVIEW S.A.";"Patrimônio Líquido";-105858
2010;13773;"PBG S/A";"Patrimônio Líquido";60826
2010;2461;"CENTRAIS ELET DE SANTA CATARINA S.A.";"Patrimônio Líquido";1940507
2010;5410;"WEG S.A.";"Patrimônio Líquido";3454607
2010;8486;"MARISOL SA";"Patrimônio Líquido";341403
2010;6343;"TUPY S.A.";"Patrimônio Líquido";970759
2010;5207;"DOHLER S.A.";"Patrimônio Líquido";386420
2010;11991;"WETZEL S.A. EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";1414
2010;14664;"SCHULZ S.A.";"Patrimônio Líquido";244507
2010;19801;"BUDDEMEYER S/A";"Patrimônio Líquido";106775
2010;8753;"METISA METALURGICA TIMBOENSE S.A.";"Patrimônio Líquido";156661644
2010;19658;"POMIFRUTAS S/A";"Patrimônio Líquido";58712
2010;13285;"JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP";"Patrimônio Líquido";344934
2010;3298;"CIA HABITASUL DE PARTICIPACOES";"Patrimônio Líquido";523883
2010;6211;"FRAS-LE S.A.";"Patrimônio Líquido";324734
2010;5312;"MUNDIAL S.A. - PRODUTOS DE CONSUMO";"Patrimônio Líquido";91641
2010;8451;"MARCOPOLO S.A.";"Patrimônio Líquido";955894
2010;14109;"RANDON S.A. IMPLEMENTOS E PARTICIPACOES";"Patrimônio Líquido";1172045
2010;20745;"SLC AGRICOLA S.A.";"Patrimônio Líquido";1874993
2010;20060;"LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";182460
2010;12858;"DIGITEL SA INDUSTRIA ELETRONICA";"Patrimônio Líquido";40486
2010;12653;"KLABIN S.A.";"Patrimônio Líquido";4994085
2010;13030;"CONSTRUTORA SULTEPA S.A.";"Patrimônio Líquido";272849
2010;19615;"GRENDENE S.A.";"Patrimônio Líquido";1675292
2010;13765;"MINUPAR PARTICIPACOES S.A.";"Patrimônio Líquido";-5235
2010;20532;"BCO SANTANDER (BRASIL) S.A.";"Patrimônio Líquido";73355318
2010;12572;"RECRUSUL S.A.";"Patrimônio Líquido";-14638
2010;13412;"ÉVORA SA";"Patrimônio Líquido";345642
2010;7870;"KEPLER WEBER S.A.";"Patrimônio Líquido";268653
2010;4537;"GRAZZIOTIN S.A.";"Patrimônio Líquido";276938730
2010;8192;"TREVISA INVESTIMENTOS S.A.";"Patrimônio Líquido";74617
2010;140;"YARA BRASIL FERTILIZANTES";"Patrimônio Líquido";614406
2010;9342;"DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS";"Patrimônio Líquido";173034
2010;8656;"METALURGICA GERDAU S.A.";"Patrimônio Líquido";7829717
2010;94;"PANATLANTICA S.A.";"Patrimônio Líquido";142081
2010;1210;"BCO ESTADO DO RIO GRANDE DO SUL S.A.";"Patrimônio Líquido";3993886
2010;8133;"LOJAS RENNER S.A.";"Patrimônio Líquido";1021308
2010;6173;"TAURUS ARMAS S.A.";"Patrimônio Líquido";460526
2010;2429;"IRANI PAPEL E EMBALAGEM S.A.";"Patrimônio Líquido";467116
2010;16748;"CIA RIOGRANDENSE DE SANEAMENTO";"Patrimônio Líquido";749638
2010;5150;"DHB IND E COMERCIO SA";"Patrimônio Líquido";-226992
2010;10960;"SPRINGER S.A.";"Patrimônio Líquido";95781
2010;21091;"DURATEX S.A.";"Patrimônio Líquido";3451866
2011;1023;"BCO BRASIL S.A.";"Patrimônio Líquido";62549946
2011;14206;"BRB BCO DE BRASILIA S.A.";"Patrimônio Líquido";822873
2011;2437;"CENTRAIS ELET BRAS S.A. - ELETROBRAS";"Patrimônio Líquido";76843509
2011;14451;"CIA ENERGETICA DE BRASILIA";"Patrimônio Líquido";518315
2011;14621;"NET SERVIÇOS DE COMUNICAÇÃO S.A.";"Patrimônio Líquido";4187839
2011;14796;"FORPART S.A. - EM LIQUIDAÇÃO";"Patrimônio Líquido";14713
2011;15083;"KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-6309800
2011;22594;"STATKRAFT ENERGIAS RENOVAVEIS S.A.";"Patrimônio Líquido";596521
2011;15091;"LITEL PARTICIPACOES S.A.";"Patrimônio Líquido";26596262
2011;20990;"AMERICANAS S.A.";"Patrimônio Líquido";1138848
2011;15253;"ENERGISA S.A.";"Patrimônio Líquido";1304275
2011;15369;"FERROVIA CENTRO-ATLANTICA S.A.";"Patrimônio Líquido";1536105
2011;15652;"COMERCIAL QUINTELLA COM EXP SA EM LIQUIDAÇÃO";"Patrimônio Líquido";-777069
2011;21733;"CIELO S.A.";"Patrimônio Líquido";1409593
2011;15539;"NEOENERGIA S.A.";"Patrimônio Líquido";11042326
2011;16101;"GAFISA S.A.";"Patrimônio Líquido";2648473
2011;16330;"521 PARTICIPACOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL";"Patrimônio Líquido";105493
2011;16233;"BELAPART SA";"Patrimônio Líquido";2671
2011;16225;"VALETRON SA";"Patrimônio Líquido";2941
2011;16390;"TAM S.A.";"Patrimônio Líquido";2052817
2011;16292;"BRF S.A.";"Patrimônio Líquido";14070340
2011;19313;"AES ELPA S.A.";"Patrimônio Líquido";2031318
2011;23000;"LIGHT ENERGIA S.A.";"Patrimônio Líquido";670062
2011;18708;"CIA PARTICIPACOES ALIANCA DA BAHIA";"Patrimônio Líquido";559133
2011;16438;"SUL 116 PARTICIPACOES S.A.";"Patrimônio Líquido";12983
2011;16497;"EMPRESA NAC COM REDITO PART S.A.ENCORPAR";"Patrimônio Líquido";181686
2011;18287;"CIBRASEC - COMPANHIA BRASILEIRA DE SECURITIZACAO";"Patrimônio Líquido";82491
2011;18678;"TELEMAR PARTICIPAÇÕES SA";"Patrimônio Líquido";1222760
2011;16659;"PORTO SEGURO S.A.";"Patrimônio Líquido";4699953
2011;16632;"DEXXOS PARTICIPAÇÕES S.A.";"Patrimônio Líquido";181722
2011;16675;"CEL PARTICIPAÇÕES S.A. - CELPAR";"Patrimônio Líquido";-91304507
2011;16993;"EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.";"Patrimônio Líquido";771885
2011;16950;"DALETH PARTICIPAÇÕES SA - EM LIQUIDAÇÃO";"Patrimônio Líquido";227916
2011;20800;"TEGMA GESTAO LOGISTICA S.A.";"Patrimônio Líquido";404086
2011;17337;"RET PARTICIPACOES S.A.";"Patrimônio Líquido";8074
2011;17361;"ZAIN PARTICIPACOES S.A.";"Patrimônio Líquido";5207
2011;18414;"PADTEC HOLDING S.A.";"Patrimônio Líquido";134924
2011;17450;"RUMO S.A.";"Patrimônio Líquido";4020305
2011;17442;"LF TEL SA";"Patrimônio Líquido";957569
2011;18660;"CPFL ENERGIA S.A.";"Patrimônio Líquido";7067158
2011;17388;"FUTURETEL S.A.";"Patrimônio Líquido";10816
2011;17329;"ENGIE BRASIL ENERGIA S.A.";"Patrimônio Líquido";5447981
2011;17418;"TELINVEST S.A.";"Patrimônio Líquido";7388
2011;17930;"RUMO MALHA PAULISTA S.A.";"Patrimônio Líquido";314284
2011;17779;"MAORI SA";"Patrimônio Líquido";-38275
2011;22551;"SOMOS EDUCAÇÃO S.A.";"Patrimônio Líquido";958817
2011;17639;"TIM PARTICIPACOES S.A.";"Patrimônio Líquido";12956737
2011;17647;"EMBRATEL PARTICIPAÇÕES SA";"Patrimônio Líquido";10460592
2011;17604;"TELE NORTE CELULAR PARTICIPAÇÕES SA";"Patrimônio Líquido";11333429
2011;17671;"TELEFÔNICA BRASIL S.A";"Patrimônio Líquido";43325717
2011;17493;"CAPITALPART PARTICIPAÇÕES SA";"Patrimônio Líquido";1236469
2011;17558;"INNCORP S.A.";"Patrimônio Líquido";743259
2011;17540;"NEWTEL PARTICIPACOES S.A.";"Patrimônio Líquido";25983
2011;17922;"BRAZILIAN FINANCE E REAL ESTATE S.A.";"Patrimônio Líquido";762113
2011;17914;"MMX MINERACAO E METALICOS S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";2965506
2011;17892;"SANTOS BRASIL PARTICIPACOES S.A.";"Patrimônio Líquido";1285652
2011;17973;"COGNA EDUCAÇÃO S.A.";"Patrimônio Líquido";1475331
2011;18112;"COMPANHIA DE BEBIDAS DAS AMÉRICAS-AMBEV";"Patrimônio Líquido";25611320
2011;18821;"CCR S.A.";"Patrimônio Líquido";3205366
2011;22454;"T4F ENTRETENIMENTO S.A.";"Patrimônio Líquido";335177
2011;18902;"VICUNHA SIDERURGIA SA";"Patrimônio Líquido";3900982
2011;20575;"JBS S.A.";"Patrimônio Líquido";20663822
2011;19771;"ARTERIS S.A.";"Patrimônio Líquido";1398451
2011;21431;"HYPERA S.A.";"Patrimônio Líquido";6645934
2011;20478;"PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL";"Patrimônio Líquido";6419822
2011;18716;"CEMIG TELECOMUNICAÇÕES S.A.";"Patrimônio Líquido";283098
2011;18350;"AES TIETE SA";"Patrimônio Líquido";1954076
2011;18376;"CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA";"Patrimônio Líquido";4539434
2011;19330;"TPI - TRIUNFO PARTICIP. E INVEST. S.A.";"Patrimônio Líquido";1360542
2011;20010;"EQUATORIAL ENERGIA S.A.";"Patrimônio Líquido";922128
2011;19879;"LIGHT S.A.";"Patrimônio Líquido";3221374
2011;19437;"ANDRADE GUTIERREZ CONCESSOES S.A.";"Patrimônio Líquido";2061799
2011;18651;"ARAUCÁRIA PARTICIPAÇÕES SA";"Patrimônio Líquido";593612
2011;18775;"INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR";"Patrimônio Líquido";1681246
2011;18724;"BRADESPAR S.A.";"Patrimônio Líquido";8674653
2011;20788;"MARFRIG GLOBAL FOODS S.A.";"Patrimônio Líquido";3254401
2011;18953;"CPFL GERACAO DE ENERGIA S.A.";"Patrimônio Líquido";2483750
2011;19763;"EDP - ENERGIAS DO BRASIL S.A.";"Patrimônio Líquido";4605014
2011;19062;"ANDRADE GUTIERREZ PARTICIPACOES S.A.";"Patrimônio Líquido";1667276
2011;19100;"ATMA PARTICIPAÇÕES S.A.";"Patrimônio Líquido";493776
2011;22799;"SENIOR SOLUTION S.A.";"Patrimônio Líquido";10375037
2011;18970;"AES TIETE ENERGIA SA";"Patrimônio Líquido";4617591
2011;19453;"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.";"Patrimônio Líquido";1882060
2011;18961;"ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S.A.";"Patrimônio Líquido";2005599
2011;21237;"ENEVA S.A";"Patrimônio Líquido";1262646
2011;21555;"UNIDAS S.A.";"Patrimônio Líquido";534067
2011;19305;"BIOMM S.A.";"Patrimônio Líquido";-8758
2011;20613;"METALFRIO SOLUTIONS S.A.";"Patrimônio Líquido";248473
2011;23221;"SER EDUCACIONAL S.A.";"Patrimônio Líquido";140930
2011;19402;"GLOBAL BRASIL SA";"Patrimônio Líquido";-171393
2011;21717;"TARPON INVESTIMENTOS S.A.";"Patrimônio Líquido";51108
2011;80047;"WILSON SONS LTD.";"Patrimônio Líquido";891657
2011;20354;"TERRA SANTA AGRO S.A.";"Patrimônio Líquido";1289126
2011;22357;"ALIANSCE SONAE SHOPPING CENTERS S.A.";"Patrimônio Líquido";1943398
2011;21300;"ALIANSCE SHOPPING CENTERS S.A.";"Patrimônio Líquido";1286280
2011;19569;"GOL LINHAS AEREAS INTELIGENTES S.A.";"Patrimônio Líquido";2205911
2011;23035;"LINX S.A.";"Patrimônio Líquido";247155
2011;19917;"TEMPO PARTICIPAÇOES S/A";"Patrimônio Líquido";309467
2011;19909;"BR MALLS PARTICIPACOES S.A.";"Patrimônio Líquido";6624446
2011;19925;"BR PROPERTIES S.A.";"Patrimônio Líquido";3692733
2011;20320;"CEMIG GERACAO E TRANSMISSAO S.A.";"Patrimônio Líquido";5086076
2011;20338;"M.DIAS BRANCO S.A. IND COM DE ALIMENTOS";"Patrimônio Líquido";2005773
2011;19933;"ITAUSEG PARTICIPAÇÕES SA";"Patrimônio Líquido";13688253
2011;5991;"VICUNHA TEXTIL SA";"Patrimônio Líquido";879026
2011;22810;"ELDORADO BRASIL CELULOSE S.A.";"Patrimônio Líquido";1727900
2011;21113;"BANCO INDUSTRIAL E COMERCIAL S/A";"Patrimônio Líquido";2064716
2011;20036;"BRASILAGRO - CIA BRAS DE PROP AGRICOLAS";"Patrimônio Líquido";570322
2011;20087;"EMBRAER S.A.";"Patrimônio Líquido";5641331
2011;20265;"BROOKFIELD INCORPORAÇÕES S.A.";"Patrimônio Líquido";3017754
2011;20966;"SPRINGS GLOBAL PARTICIPACOES S.A.";"Patrimônio Líquido";1197722
2011;20214;"AMPLA INVESTIMENTOS E SERVIÇOS S/A";"Patrimônio Líquido";223768
2011;20982;"MULTIPLAN - EMPREEND IMOBILIARIOS S.A.";"Patrimônio Líquido";3088892
2011;20630;"CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.";"Patrimônio Líquido";413985
2011;80020;"GP INVESTMENTS, LTD.";"Patrimônio Líquido";957041
2011;20257;"TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.";"Patrimônio Líquido";2252472
2011;20419;"ONE PROPERTIES S.A.";"Patrimônio Líquido";1050613
2011;20168;"ÓLEO E GÁS PARTICIPAÇÕES S.A.";"Patrimônio Líquido";8814560
2011;20435;"TECNISA S.A.";"Patrimônio Líquido";1505230
2011;20370;"LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.";"Patrimônio Líquido";430778
2011;20605;"JHSF PARTICIPACOES S.A.";"Patrimônio Líquido";1155963
2011;20770;"EZ TEC EMPREEND. E PARTICIPACOES S.A.";"Patrimônio Líquido";1398335
2011;20915;"MRV ENGENHARIA E PARTICIPACOES S.A.";"Patrimônio Líquido";3422906
2011;21490;"ALUPAR INVESTIMENTO S/A";"Patrimônio Líquido";1533133
2011;4669;"GUARARAPES CONFECCOES S.A.";"Patrimônio Líquido";2238348
2011;20540;"CPFL ENERGIAS RENOVÁVEIS S.A.";"Patrimônio Líquido";3286940
2011;21709;"CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES";"Patrimônio Líquido";111299
2011;21636;"RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";684211
2011;21393;"CIA CELG DE PARTICIPACOES - CELGPAR";"Patrimônio Líquido";-1293946
2011;21539;"REP REAL ESTATE PARTNERS DESENV IMOB SA";"Patrimônio Líquido";125086
2011;21180;"BRASIL BROKERS PARTICIPACOES S.A.";"Patrimônio Líquido";694650
2011;20850;"ALLIS PARTICIPAÇÕES S.A.";"Patrimônio Líquido";30974
2011;20842;"MAGNESITA REFRATARIOS S.A.";"Patrimônio Líquido";2638331
2011;20907;"BHG S.A. - BRAZIL HOSPITALITY GROUP";"Patrimônio Líquido";724945
2011;21482;"PRUMO LOGISTICA SA";"Patrimônio Líquido";890743
2011;21008;"GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.";"Patrimônio Líquido";333113
2011;21040;"CYRELA COMMERCIAL PROPERT S.A. EMPR PART";"Patrimônio Líquido";513531
2011;21016;"YDUQS PARTICIPACOES S.A.";"Patrimônio Líquido";618935
2011;21130;"TRISUL S.A.";"Patrimônio Líquido";462970
2011;21903;"ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.";"Patrimônio Líquido";857341
2011;80071;"COSAN LIMITED";"Patrimônio Líquido";4560882
2011;80098;"LAEP INVESTMENTS LTD";"Patrimônio Líquido";388183
2011;21520;"MULTINER S/A";"Patrimônio Líquido";-77852
2011;22438;"INTERNATIONAL MEAL COMPANY HOLDINGS S/A";"Patrimônio Líquido";821353
2011;80080;"AGRENCO LIMITED";"Patrimônio Líquido";-996226
2011;22560;"INBRANDS S.A.";"Patrimônio Líquido";326633
2011;21342;"OSX BRASIL S.A.";"Patrimônio Líquido";2627281
2011;22110;"OMEGA ENERGIA RENOVÁVEL S/A";"Patrimônio Líquido";322647
2011;22519;"TECHNOS S.A.";"Patrimônio Líquido";366814
2011;21610;"B3 S.A. - BRASIL, BOLSA, BALCÃO";"Patrimônio Líquido";19241000
2011;21792;"CETIP S.A. - BALCÃO ORGANIZADO DE ATIVOS E DERIVATIVOS";"Patrimônio Líquido";1181025
2011;21563;"BERNA PARTICIPAÇÕES SA";"Patrimônio Líquido";192140
2011;21806;"AGV HOLDING S/A";"Patrimônio Líquido";171732
2011;21652;"CTX PARTICIPAÇÕES S/A";"Patrimônio Líquido";79009
2011;22691;"CIA LOCAÇÃO DAS AMÉRICAS";"Patrimônio Líquido";158916
2011;22535;"COPERSUCAR S.A.";"Patrimônio Líquido";365503
2011;22144;"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.";"Patrimônio Líquido";650989
2011;21725;"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.";"Patrimônio Líquido";-1434
2011;22187;"PETRO RIO S.A.";"Patrimônio Líquido";3871719
2011;21776;"CENTENNIAL ASSET PARTICIPAÇÕES SUDESTE S/A";"Patrimônio Líquido";-36462
2011;22500;"BRASIL PHARMA S.A.";"Patrimônio Líquido";723262
2011;80110;"DUFRY A.G.";"Patrimônio Líquido";1737838
2011;22136;"TEREOS INTERNACIONAL S/A";"Patrimônio Líquido";2742000
2011;22756;"SAAG INVESTIMENTOS S.A.";"Patrimônio Líquido";1
2011;22365;"ENAUTA PARTICIPAÇÕES S.A.";"Patrimônio Líquido";2175763
2011;22217;"ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.";"Patrimônio Líquido";446136
2011;22284;"MCM CIMENTOS S/A";"Patrimônio Líquido";566
2011;22497;"QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.";"Patrimônio Líquido";1943972
2011;22209;"PASCRO PARTICIPAÇÕES S.A.";"Patrimônio Líquido";-59093
2011;21067;"MOURA DUBEUX ENGENHARIA S/A";"Patrimônio Líquido";351378
2011;22128;"REDENTOR ENERGIA S/A";"Patrimônio Líquido";433372
2011;22292;"STEIN SP II PARTICIPAÇÕES S.A.";"Patrimônio Líquido";170770
2011;22675;"HIDROVIAS DO BRASIL S.A.";"Patrimônio Líquido";96647
2011;22586;"MLOG S.A.";"Patrimônio Líquido";787582
2011;9857;"QGN PARTICIPAÇÕES SA";"Patrimônio Líquido";18376
2011;1597;"PARTICIPAÇÕES INDUST. DO NORDESTE S.A.";"Patrimônio Líquido";111752
2011;80144;"PACIFIC RUBIALES ENERGY CORP.";"Patrimônio Líquido";5417818
2011;12696;"SANSUY S.A. INDUSTRIA DE PLASTICOS";"Patrimônio Líquido";-252495
2011;21156;"J. MACEDO S.A.";"Patrimônio Líquido";325876
2011;80152;"PPLA PARTICIPATIONS LTD.";"Patrimônio Líquido";1
2011;4863;"CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA";"Patrimônio Líquido";9485
2011;11398;"TRONOX PIGMENTOS DO BRASIL S.A.";"Patrimônio Líquido";375590
2011;3069;"CIA FERRO LIGAS DA BAHIA - FERBASA";"Patrimônio Líquido";1093247
2011;3115;"CIA SEGUROS ALIANCA DA BAHIA";"Patrimônio Líquido";175589
2011;8745;"METANOR SA METANOL DO NE";"Patrimônio Líquido";48668
2011;13986;"SUZANO S.A.";"Patrimônio Líquido";9673549
2011;22349;"AREZZO INDÚSTRIA E COMÉRCIO S.A.";"Patrimônio Líquido";384047
2011;21350;"DIRECIONAL ENGENHARIA S.A.";"Patrimônio Líquido";1156782
2011;19739;"LOCALIZA RENT A CAR S.A.";"Patrimônio Líquido";1120583
2011;2453;"CIA ENERGETICA DE MINAS GERAIS - CEMIG";"Patrimônio Líquido";11744948
2011;5983;"FIACAO TEC SAO JOSE S.A.";"Patrimônio Líquido";-109594
2011;9954;"ALFA HOLDINGS S.A.";"Patrimônio Líquido";652428
2011;1325;"BCO MERCANTIL DO BRASIL S.A.";"Patrimônio Líquido";624698
2011;4707;"CONSORCIO ALFA DE ADMINISTRACAO S.A.";"Patrimônio Líquido";755893
2011;3077;"CIA FIACAO TECIDOS CEDRO CACHOEIRA";"Patrimônio Líquido";289520
2011;19445;"CIA SANEAMENTO DE MINAS GERAIS-COPASA MG";"Patrimônio Líquido";4533604
2011;23574;"INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.";"Patrimônio Líquido";106318
2011;3395;"CIA INDUSTRIAL CATAGUASES";"Patrimônio Líquido";147024
2011;4081;"CIA TECIDOS SANTANENSE";"Patrimônio Líquido";221202
2011;22373;"ELETROSOM S/A";"Patrimônio Líquido";91075
2011;20621;"FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";473578
2011;3158;"CIA TECIDOS NORTE DE MINAS COTEMINAS";"Patrimônio Líquido";1217383
2011;14133;"TEC TOY S.A.";"Patrimônio Líquido";18723
2011;15300;"RUMO MALHA NORTE S.A.";"Patrimônio Líquido";1135910
2011;11800;"WEMBLEY SOCIEDADE ANÔNIMA";"Patrimônio Líquido";372580
2011;2062;"CAFE SOLUVEL BRASILIA SA";"Patrimônio Líquido";393688
2011;1155;"BANESTES S.A. - BCO EST ESPIRITO SANTO";"Patrimônio Líquido";839067
2011;20958;"BCO ABC BRASIL S.A.";"Patrimônio Líquido";1539616
2011;12866;"INDÚSTRIA VEROLME S.A. - IVESA";"Patrimônio Líquido";-269249
2011;13781;"SAO CARLOS EMPREEND E PARTICIPACOES S.A.";"Patrimônio Líquido";735686
2011;21121;"SUL AMERICA S.A.";"Patrimônio Líquido";3076514
2011;22616;"BCO BTG PACTUAL S.A.";"Patrimônio Líquido";6333278
2011;13366;"HAGA S.A. INDUSTRIA E COMERCIO";"Patrimônio Líquido";-101567947
2011;21377;"BANCO INDUSTRIAL DO BRASIL";"Patrimônio Líquido";418314
2011;21202;"VIX LOGÍSTICA S/A";"Patrimônio Líquido";171795
2011;11320;"TELEMAR NORTE LESTE SA";"Patrimônio Líquido";20448480
2011;9512;"PETROLEO BRASILEIRO S.A. PETROBRAS";"Patrimônio Líquido";329838881
2011;4057;"SOUZA CRUZ SA";"Patrimônio Líquido";2079295
2011;8087;"LOJAS AMERICANAS S.A.";"Patrimônio Líquido";690490
2011;7811;"JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";391001
2011;22829;"CIMENTO TUPI S.A.";"Patrimônio Líquido";311597
2011;6505;"VIA VAREJO S.A.";"Patrimônio Líquido";2636622
2011;4030;"CIA SIDERURGICA NACIONAL";"Patrimônio Líquido";7985821
2011;8893;"MONTEIRO ARANHA S.A.";"Patrimônio Líquido";1108559
2011;20028;"VALID SOLUÇÕES S.A.";"Patrimônio Líquido";503310
2011;10596;"SERGEN SERVS GERAIS DE ENG SA";"Patrimônio Líquido";24722086
2011;6700;"HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL";"Patrimônio Líquido";-133220
2011;11070;"WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.";"Patrimônio Líquido";464510
2011;18465;"ULTRAPAR PARTICIPACOES S.A.";"Patrimônio Líquido";5551067
2011;10880;"SONDOTECNICA ENGENHARIA SOLOS S.A.";"Patrimônio Líquido";68412
2011;9989;"REFINARIA DE PETROLEOS MANGUINHOS S.A.";"Patrimônio Líquido";-209115
2011;3182;"DOCAS INVESTIMENTOS SA";"Patrimônio Líquido";-310741
2011;11231;"TEKNO S.A. - INDUSTRIA E COMERCIO";"Patrimônio Líquido";229235
2011;3328;"CIA HIDRO ELÉTRICA DO SÃO FRANCISCO";"Patrimônio Líquido";16818638
2011;4170;"VALE S.A.";"Patrimônio Líquido";143475398
2011;3980;"GERDAU S.A.";"Patrimônio Líquido";24997469
2011;80128;"LATAM AIRLINES GROUP S.A.";"Patrimônio Líquido";2711139
2011;11592;"UNIPAR CARBOCLORO S.A.";"Patrimônio Líquido";381293
2011;21172;"AMIL PARTICIPAÇÕES S/A";"Patrimônio Líquido";1508991
2011;4820;"BRASKEM S.A.";"Patrimônio Líquido";9735896
2011;20710;"LOG-IN LOGISTICA INTERMODAL S.A.";"Patrimônio Líquido";534324
2011;15458;"EMBPAR PARTICIPAÇÕES S/A";"Patrimônio Líquido";-31161
2011;6815;"IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL";"Patrimônio Líquido";-232517
2011;20524;"EVEN CONSTRUTORA E INCORPORADORA S.A.";"Patrimônio Líquido";1567280
2011;14443;"CIA SANEAMENTO BASICO EST SAO PAULO";"Patrimônio Líquido";10545896
2011;12220;"USINA COSTA PINTO SA ACUC ALC";"Patrimônio Líquido";801794
2011;20346;"PROFARMA DISTRIB PROD FARMACEUTICOS S.A.";"Patrimônio Líquido";531981
2011;701;"BAHEMA EDUCAÇÃO S.A.";"Patrimônio Líquido";56602
2011;4774;"CONSTRUTORA LIX DA CUNHA S.A.";"Patrimônio Líquido";52990
2011;14826;"CIA BRASILEIRA DE DISTRIBUICAO";"Patrimônio Líquido";7625273
2011;22470;"MAGAZINE LUIZA S.A.";"Patrimônio Líquido";620945
2011;20877;"HELBOR EMPREENDIMENTOS S.A.";"Patrimônio Líquido";846197
2011;12190;"BOMBRIL S.A.";"Patrimônio Líquido";-40545
2011;19836;"COSAN S.A.";"Patrimônio Líquido";6458861
2011;11762;"VULCABRAS S.A.";"Patrimônio Líquido";212903
2011;20494;"IGUATEMI EMPRESA DE SHOPPING CENTERS S.A";"Patrimônio Líquido";1578694
2011;20516;"SAO MARTINHO S.A.";"Patrimônio Líquido";1953486
